HDR|20220202|000107
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122122||21|MSG|56|20220228||||0.02|USD| |1|1.12||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122124||21|MSG|48|20220228||||0.02|USD| |1|0.96||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122126||21|MSG|25|20220228||||0.02|USD| |1|0.50||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122127||21|MSG|175|20220228||||0.02|USD| |1|3.50||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122128||21|MSG|15|20220228||||0.02|USD| |1|0.30||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122129||21|MSG|52|20220228||||0.02|USD| |1|1.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122131||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122133||21|MSG|78|20220228||||0.02|USD| |1|1.56||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122136||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122138||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122140||21|MSG|3|20220228||||0.02|USD| |1|0.06||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122141||21|MSG|4|20220228||||0.02|USD| |1|0.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122142||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122143||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122144||21|MSG|6|20220228||||0.02|USD| |1|0.12||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122146||21|MSG|8|20220228||||0.02|USD| |1|0.16||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122147||21|MSG|6|20220228||||0.02|USD| |1|0.12||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122150||21|MSG|35|20220228||||0.02|USD| |1|0.70||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122151||21|MSG|6|20220228||||0.02|USD| |1|0.12||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122152||21|MSG|14|20220228||||0.02|USD| |1|0.28||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122153||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122154||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122159||21|MSG|3|20220228||||0.02|USD| |1|0.06||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122161||21|MSG|52|20220228||||0.072|USD| |1|3.74||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122163||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122165||21|MSG|110|20220228||||0.02|USD| |1|2.20||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122168||21|MSG|28|20220228||||0.02|USD| |1|0.56||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122170||21|MSG|16|20220228||||0.02|USD| |1|0.32||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122171||21|MSG|17|20220228||||0.02|USD| |1|0.34||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122173||21|MSG|8|20220228||||0.02|USD| |1|0.16||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122174||21|MSG|20|20220228||||0.02|USD| |1|0.40||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122176||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122177||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122178||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122179||21|MSG|103|20220228||||0.02|USD| |1|2.06||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122183||21|MSG|24|20220228||||0.02|USD| |1|0.48||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122184||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122185||21|MSG|54|20220228||||0.02|USD| |1|1.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122188||21|MSG|7|20220228||||0.02|USD| |1|0.14||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122190||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122191||21|MSG|11|20220228||||0.02|USD| |1|0.22||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122192||21|MSG|40|20220228||||0.02|USD| |1|0.80||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122194||21|MSG|63|20220228||||0.02|USD| |1|1.26||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122195||21|MSG|5|20220228||||0.02|USD| |1|0.10||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122196||21|MSG|7|20220228||||0.02|USD| |1|0.14||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122198||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122199||21|MSG|16|20220228||||0.02|USD| |1|0.32||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122200||21|MSG|244|20220228||||0.035|USD| |1|8.54||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122201||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122212||21|MSG|18|20220228||||0.02|USD| |1|0.36||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122213||21|MSG|4|20220228||||0.02|USD| |1|0.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122214||21|MSG|6|20220228||||0.02|USD| |1|0.12||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122216||21|MSG|8|20220228||||0.02|USD| |1|0.16||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122217||21|MSG|9|20220228||||0.02|USD| |1|0.18||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122219||21|MSG|24|20220228||||0.02|USD| |1|0.48||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122220||21|MSG|11|20220228||||0.02|USD| |1|0.22||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122223||21|MSG|223|20220228||||0.02|USD| |1|4.46||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122226||21|MSG|125|20220228||||0.135|USD| |1|16.88||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122227||21|MSG|28|20220228||||0.02|USD| |1|0.56||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122228||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122231||21|MSG|4|20220228||||0.02|USD| |1|0.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122232||21|MSG|9|20220228||||0.02|USD| |1|0.18||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122233||21|MSG|11|20220228||||0.02|USD| |1|0.22||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122234||21|MSG|2|20220228||||0.02|USD| |1|0.04||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122235||21|MSG|10|20220228||||0.02|USD| |1|0.20||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122237||21|MSG|3|20220228||||0.02|USD| |1|0.06||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122238||21|MSG|4|20220228||||0.02|USD| |1|0.08||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122240||21|MSG|6|20220228||||0.02|USD| |1|0.12||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122242||21|MSG|11|20220228||||0.02|USD| |1|0.22||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122243||21|MSG|7|20220228||||0.02|USD| |1|0.14||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122244||21|MSG|16|20220228||||0.02|USD| |1|0.32||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122245||21|MSG|141|20220228||||0.02|USD| |1|2.82||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122249||21|MSG|3|20220228||||0.02|USD| |1|0.06||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122250||21|MSG|45|20220228||||0.02|USD| |1|0.90||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122251||21|MSG|21|20220228||||0.02|USD| |1|0.42||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122252||21|MSG|687|20220228||||0.02|USD| |1|13.74||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122253||21|MSG|3637|20220228||||0.02|USD| |1|72.74||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122255||21|MSG|1|20220228||||0.02|USD| |1|0.02||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122256||21|MSG|161|20220228||||0.02|USD| |1|3.22||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122258||21|MSG|15|20220228||||0.02|USD| |1|0.30||2|||||||||
5|OPENET|GSMS|8310002332540 |8310002332540 ||056|20220202||122259||21|MSG|24|20220228||||0.02|USD| |1|0.48||2|||||||||
